timestamp,consumption_kwh,meter_id,location,temperature_c,is_weekend,is_outlier,date,hour,day_name,day_of_week
2025-03-06 13:00:00,1.84,MTR-002,Building-B,22.5,0,0,2025-03-06,13,Thursday,3
2025-03-06 13:30:00,1.774,MTR-002,Building-B,20.7,0,0,2025-03-06,13,Thursday,3
2025-03-06 14:00:00,1.708,MTR-002,Building-B,20.4,0,0,2025-03-06,14,Thursday,3
2025-03-06 14:30:00,0.97,MTR-002,Building-B,23.0,0,0,2025-03-06,14,Thursday,3
2025-03-06 15:00:00,1.818,MTR-001,Building-A,20.6,0,0,2025-03-06,15,Thursday,3
2025-03-06 15:30:00,1.386,MTR-003,Building-C,19.5,0,0,2025-03-06,15,Thursday,3
2025-03-06 16:00:00,1.218,MTR-002,Building-B,17.8,0,0,2025-03-06,16,Thursday,3
2025-03-06 16:30:00,1.783,MTR-003,Building-C,18.2,0,0,2025-03-06,16,Thursday,3
2025-03-06 17:00:00,2.57,MTR-001,Building-A,15.9,0,0,2025-03-06,17,Thursday,3
2025-03-06 17:30:00,2.828,MTR-003,Building-C,12.8,0,0,2025-03-06,17,Thursday,3
2025-03-06 18:00:00,2.653,MTR-001,Building-A,13.3,0,0,2025-03-06,18,Thursday,3
2025-03-06 18:30:00,1.802,MTR-001,Building-A,15.5,0,0,2025-03-06,18,Thursday,3
2025-03-06 19:00:00,2.575,MTR-003,Building-C,11.3,0,0,2025-03-06,19,Thursday,3
2025-03-06 19:30:00,2.702,MTR-002,Building-B,12.9,0,0,2025-03-06,19,Thursday,3
2025-03-06 20:00:00,2.837,MTR-001,Building-A,11.6,0,0,2025-03-06,20,Thursday,3
2025-03-06 20:30:00,2.303,MTR-003,Building-C,8.5,0,0,2025-03-06,20,Thursday,3
2025-03-06 21:00:00,0.966,MTR-002,Building-B,12.0,0,0,2025-03-06,21,Thursday,3
2025-03-06 21:30:00,1.345,MTR-003,Building-C,9.8,0,0,2025-03-06,21,Thursday,3
2025-03-06 22:00:00,1.159,MTR-003,Building-C,6.0,0,0,2025-03-06,22,Thursday,3
2025-03-06 22:30:00,1.537,MTR-001,Building-A,6.6,0,0,2025-03-06,22,Thursday,3
2025-03-06 23:00:00,0.637,MTR-002,Building-B,6.5,0,0,2025-03-06,23,Thursday,3
2025-03-06 23:30:00,0.818,MTR-002,Building-B,7.7,0,0,2025-03-06,23,Thursday,3
2025-03-07 00:00:00,0.843,MTR-003,Building-C,7.1,0,0,2025-03-07,0,Friday,4
2025-03-07 00:30:00,0.75,MTR-003,Building-C,9.1,0,0,2025-03-07,0,Friday,4
2025-03-07 01:00:00,1.055,MTR-002,Building-B,7.4,0,0,2025-03-07,1,Friday,4
2025-03-07 01:30:00,0.598,MTR-002,Building-B,8.7,0,0,2025-03-07,1,Friday,4
2025-03-07 02:00:00,0.65,MTR-002,Building-B,10.9,0,0,2025-03-07,2,Friday,4
2025-03-07 02:30:00,0.607,MTR-003,Building-C,8.8,0,0,2025-03-07,2,Friday,4
2025-03-07 03:00:00,0.943,MTR-001,Building-A,10.2,0,0,2025-03-07,3,Friday,4
2025-03-07 03:30:00,0.799,MTR-002,Building-B,12.2,0,0,2025-03-07,3,Friday,4
2025-03-07 04:00:00,1.101,MTR-002,Building-B,12.1,0,0,2025-03-07,4,Friday,4
2025-03-07 04:30:00,0.716,MTR-002,Building-B,12.4,0,0,2025-03-07,4,Friday,4
2025-03-07 05:00:00,3.836,MTR-001,Building-A,14.4,0,1,2025-03-07,5,Friday,4
2025-03-07 05:30:00,0.949,MTR-001,Building-A,14.7,0,0,2025-03-07,5,Friday,4
2025-03-07 06:00:00,2.103,MTR-002,Building-B,16.7,0,0,2025-03-07,6,Friday,4
2025-03-07 06:30:00,2.013,MTR-002,Building-B,16.1,0,0,2025-03-07,6,Friday,4
2025-03-07 07:00:00,2.096,MTR-003,Building-C,17.4,0,0,2025-03-07,7,Friday,4
2025-03-07 07:30:00,2.017,MTR-003,Building-C,16.0,0,0,2025-03-07,7,Friday,4
2025-03-07 08:00:00,2.602,MTR-003,Building-C,17.7,0,0,2025-03-07,8,Friday,4
2025-03-07 08:30:00,2.362,MTR-003,Building-C,20.1,0,0,2025-03-07,8,Friday,4
2025-03-07 09:00:00,1.699,MTR-001,Building-A,20.9,0,0,2025-03-07,9,Friday,4
2025-03-07 09:30:00,1.249,MTR-003,Building-C,21.2,0,0,2025-03-07,9,Friday,4
2025-03-07 10:00:00,1.722,MTR-003,Building-C,19.6,0,0,2025-03-07,10,Friday,4
2025-03-07 10:30:00,1.675,MTR-002,Building-B,20.8,0,0,2025-03-07,10,Friday,4
2025-03-07 11:00:00,1.593,MTR-003,Building-C,25.4,0,0,2025-03-07,11,Friday,4
2025-03-07 11:30:00,1.411,MTR-003,Building-C,26.4,0,0,2025-03-07,11,Friday,4
2025-03-07 12:00:00,1.9,MTR-003,Building-C,23.8,0,0,2025-03-07,12,Friday,4
2025-03-07 12:30:00,1.924,MTR-003,Building-C,20.6,0,0,2025-03-07,12,Friday,4
2025-03-07 13:00:00,1.997,MTR-001,Building-A,21.8,0,0,2025-03-07,13,Friday,4
2025-03-07 13:30:00,4.593,MTR-002,Building-B,22.1,0,1,2025-03-07,13,Friday,4
2025-03-07 14:00:00,1.757,MTR-001,Building-A,23.0,0,0,2025-03-07,14,Friday,4
2025-03-07 14:30:00,1.667,MTR-001,Building-A,22.0,0,0,2025-03-07,14,Friday,4
2025-03-07 15:00:00,1.553,MTR-003,Building-C,21.8,0,0,2025-03-07,15,Friday,4
2025-03-07 15:30:00,1.664,MTR-002,Building-B,20.1,0,0,2025-03-07,15,Friday,4
2025-03-07 16:00:00,1.572,MTR-003,Building-C,18.1,0,0,2025-03-07,16,Friday,4
2025-03-07 16:30:00,1.492,MTR-002,Building-B,19.1,0,0,2025-03-07,16,Friday,4
2025-03-07 17:00:00,2.377,MTR-003,Building-C,16.1,0,0,2025-03-07,17,Friday,4
2025-03-07 17:30:00,1.908,MTR-001,Building-A,16.8,0,0,2025-03-07,17,Friday,4
2025-03-07 18:00:00,2.478,MTR-002,Building-B,14.3,0,0,2025-03-07,18,Friday,4
2025-03-07 18:30:00,2.309,MTR-003,Building-C,14.2,0,0,2025-03-07,18,Friday,4
2025-03-07 19:00:00,2.461,MTR-002,Building-B,15.0,0,0,2025-03-07,19,Friday,4
2025-03-07 19:30:00,2.761,MTR-001,Building-A,9.7,0,0,2025-03-07,19,Friday,4
2025-03-07 20:00:00,1.928,MTR-003,Building-C,11.9,0,0,2025-03-07,20,Friday,4
2025-03-07 20:30:00,2.49,MTR-003,Building-C,10.1,0,0,2025-03-07,20,Friday,4
2025-03-07 21:00:00,1.316,MTR-003,Building-C,10.9,0,0,2025-03-07,21,Friday,4
2025-03-07 21:30:00,1.295,MTR-003,Building-C,7.8,0,0,2025-03-07,21,Friday,4
2025-03-07 22:00:00,1.139,MTR-003,Building-C,7.8,0,0,2025-03-07,22,Friday,4
2025-03-07 22:30:00,1.616,MTR-002,Building-B,6.8,0,0,2025-03-07,22,Friday,4
2025-03-07 23:00:00,0.899,MTR-002,Building-B,7.1,0,0,2025-03-07,23,Friday,4
2025-03-07 23:30:00,0.968,MTR-001,Building-A,8.2,0,0,2025-03-07,23,Friday,4
2025-03-08 00:00:00,0.874,MTR-001,Building-A,7.4,1,0,2025-03-08,0,Saturday,5
2025-03-08 00:30:00,0.723,MTR-003,Building-C,6.7,1,0,2025-03-08,0,Saturday,5
2025-03-08 01:00:00,0.853,MTR-003,Building-C,6.0,1,0,2025-03-08,1,Saturday,5
2025-03-08 01:30:00,0.872,MTR-001,Building-A,8.6,1,0,2025-03-08,1,Saturday,5
2025-03-08 02:00:00,0.855,MTR-001,Building-A,7.1,1,0,2025-03-08,2,Saturday,5
2025-03-08 02:30:00,1.073,MTR-001,Building-A,11.1,1,0,2025-03-08,2,Saturday,5
2025-03-08 03:00:00,0.811,MTR-002,Building-B,9.2,1,0,2025-03-08,3,Saturday,5
2025-03-08 03:30:00,0.775,MTR-001,Building-A,11.9,1,0,2025-03-08,3,Saturday,5
2025-03-08 04:00:00,0.674,MTR-001,Building-A,11.9,1,0,2025-03-08,4,Saturday,5
2025-03-08 04:30:00,0.818,MTR-002,Building-B,10.2,1,0,2025-03-08,4,Saturday,5
2025-03-08 05:00:00,1.238,MTR-003,Building-C,12.9,1,0,2025-03-08,5,Saturday,5
2025-03-08 05:30:00,1.119,MTR-001,Building-A,14.9,1,0,2025-03-08,5,Saturday,5
2025-03-08 06:00:00,3.198,MTR-002,Building-B,16.4,1,0,2025-03-08,6,Saturday,5
2025-03-08 06:30:00,8.347,MTR-003,Building-C,17.7,1,1,2025-03-08,6,Saturday,5
2025-03-08 07:00:00,2.36,MTR-003,Building-C,14.4,1,0,2025-03-08,7,Saturday,5
2025-03-08 07:30:00,2.599,MTR-001,Building-A,19.7,1,0,2025-03-08,7,Saturday,5
2025-03-08 08:00:00,2.121,MTR-003,Building-C,20.5,1,0,2025-03-08,8,Saturday,5
2025-03-08 08:30:00,2.435,MTR-001,Building-A,18.9,1,0,2025-03-08,8,Saturday,5
2025-03-08 09:00:00,1.913,MTR-001,Building-A,19.1,1,0,2025-03-08,9,Saturday,5
2025-03-08 09:30:00,1.77,MTR-003,Building-C,22.9,1,0,2025-03-08,9,Saturday,5
2025-03-08 10:00:00,1.652,MTR-002,Building-B,23.5,1,0,2025-03-08,10,Saturday,5
2025-03-08 10:30:00,2.003,MTR-001,Building-A,22.6,1,0,2025-03-08,10,Saturday,5
2025-03-08 11:00:00,1.813,MTR-001,Building-A,23.2,1,0,2025-03-08,11,Saturday,5
2025-03-08 11:30:00,1.701,MTR-001,Building-A,22.5,1,0,2025-03-08,11,Saturday,5
2025-03-08 12:00:00,2.091,MTR-002,Building-B,24.3,1,0,2025-03-08,12,Saturday,5
2025-03-08 12:30:00,2.05,MTR-003,Building-C,22.0,1,0,2025-03-08,12,Saturday,5
2025-03-08 13:00:00,2.209,MTR-002,Building-B,22.6,1,0,2025-03-08,13,Saturday,5
2025-03-08 13:30:00,1.899,MTR-002,Building-B,21.1,1,0,2025-03-08,13,Saturday,5
2025-03-08 14:00:00,1.995,MTR-003,Building-C,22.4,1,0,2025-03-08,14,Saturday,5
2025-03-08 14:30:00,1.794,MTR-003,Building-C,18.5,1,0,2025-03-08,14,Saturday,5
2025-03-08 15:00:00,1.601,MTR-003,Building-C,20.9,1,0,2025-03-08,15,Saturday,5
2025-03-08 15:30:00,1.705,MTR-002,Building-B,22.2,1,0,2025-03-08,15,Saturday,5
2025-03-08 16:00:00,1.916,MTR-002,Building-B,16.8,1,0,2025-03-08,16,Saturday,5
2025-03-08 16:30:00,1.819,MTR-002,Building-B,19.1,1,0,2025-03-08,16,Saturday,5
2025-03-08 17:00:00,2.929,MTR-002,Building-B,18.5,1,0,2025-03-08,17,Saturday,5
2025-03-08 17:30:00,3.1,MTR-003,Building-C,13.8,1,0,2025-03-08,17,Saturday,5
2025-03-08 18:00:00,2.414,MTR-003,Building-C,17.9,1,0,2025-03-08,18,Saturday,5
2025-03-08 18:30:00,2.781,MTR-003,Building-C,13.2,1,0,2025-03-08,18,Saturday,5
2025-03-08 19:00:00,3.078,MTR-003,Building-C,12.2,1,0,2025-03-08,19,Saturday,5
2025-03-08 19:30:00,2.426,MTR-002,Building-B,14.8,1,0,2025-03-08,19,Saturday,5
2025-03-08 20:00:00,2.901,MTR-003,Building-C,10.9,1,0,2025-03-08,20,Saturday,5
2025-03-08 20:30:00,2.167,MTR-003,Building-C,9.9,1,0,2025-03-08,20,Saturday,5
2025-03-08 21:00:00,1.311,MTR-002,Building-B,10.7,1,0,2025-03-08,21,Saturday,5
2025-03-08 21:30:00,1.271,MTR-003,Building-C,9.7,1,0,2025-03-08,21,Saturday,5
2025-03-08 22:00:00,1.381,MTR-001,Building-A,6.4,1,0,2025-03-08,22,Saturday,5
2025-03-08 22:30:00,1.024,MTR-002,Building-B,6.8,1,0,2025-03-08,22,Saturday,5
2025-03-08 23:00:00,0.95,MTR-001,Building-A,7.8,1,0,2025-03-08,23,Saturday,5
2025-03-08 23:30:00,1.048,MTR-002,Building-B,6.6,1,0,2025-03-08,23,Saturday,5
2025-03-09 00:00:00,0.866,MTR-002,Building-B,8.7,1,0,2025-03-09,0,Sunday,6
2025-03-09 00:30:00,0.854,MTR-002,Building-B,5.3,1,0,2025-03-09,0,Sunday,6
2025-03-09 01:00:00,0.986,MTR-001,Building-A,9.3,1,0,2025-03-09,1,Sunday,6
2025-03-09 01:30:00,0.853,MTR-002,Building-B,5.6,1,0,2025-03-09,1,Sunday,6
2025-03-09 02:00:00,0.768,MTR-002,Building-B,10.8,1,0,2025-03-09,2,Sunday,6
2025-03-09 02:30:00,0.785,MTR-002,Building-B,8.0,1,0,2025-03-09,2,Sunday,6
2025-03-09 03:00:00,0.617,MTR-003,Building-C,10.2,1,0,2025-03-09,3,Sunday,6
2025-03-09 03:30:00,1.204,MTR-002,Building-B,9.6,1,0,2025-03-09,3,Sunday,6
2025-03-09 04:00:00,1.288,MTR-003,Building-C,10.3,1,0,2025-03-09,4,Sunday,6
2025-03-09 04:30:00,1.01,MTR-002,Building-B,12.6,1,0,2025-03-09,4,Sunday,6
2025-03-09 05:00:00,1.253,MTR-003,Building-C,13.6,1,0,2025-03-09,5,Sunday,6
2025-03-09 05:30:00,1.167,MTR-001,Building-A,13.4,1,0,2025-03-09,5,Sunday,6
2025-03-09 06:00:00,2.313,MTR-002,Building-B,15.1,1,0,2025-03-09,6,Sunday,6
2025-03-09 06:30:00,2.916,MTR-002,Building-B,17.4,1,0,2025-03-09,6,Sunday,6
2025-03-09 07:00:00,2.441,MTR-001,Building-A,15.9,1,0,2025-03-09,7,Sunday,6
2025-03-09 07:30:00,8.398,MTR-002,Building-B,17.9,1,1,2025-03-09,7,Sunday,6
2025-03-09 08:00:00,2.089,MTR-003,Building-C,18.6,1,0,2025-03-09,8,Sunday,6
2025-03-09 08:30:00,2.629,MTR-003,Building-C,18.4,1,0,2025-03-09,8,Sunday,6
2025-03-09 09:00:00,1.651,MTR-001,Building-A,20.0,1,0,2025-03-09,9,Sunday,6
2025-03-09 09:30:00,1.806,MTR-001,Building-A,22.7,1,0,2025-03-09,9,Sunday,6
2025-03-09 10:00:00,1.773,MTR-002,Building-B,21.0,1,0,2025-03-09,10,Sunday,6
2025-03-09 10:30:00,2.038,MTR-003,Building-C,23.2,1,0,2025-03-09,10,Sunday,6
2025-03-09 11:00:00,1.785,MTR-002,Building-B,24.2,1,0,2025-03-09,11,Sunday,6
2025-03-09 11:30:00,1.738,MTR-003,Building-C,25.2,1,0,2025-03-09,11,Sunday,6
2025-03-09 12:00:00,2.362,MTR-003,Building-C,23.3,1,0,2025-03-09,12,Sunday,6
2025-03-09 12:30:00,2.123,MTR-001,Building-A,25.3,1,0,2025-03-09,12,Sunday,6
2025-03-09 13:00:00,2.501,MTR-003,Building-C,22.1,1,0,2025-03-09,13,Sunday,6
2025-03-09 13:30:00,2.095,MTR-003,Building-C,21.5,1,0,2025-03-09,13,Sunday,6
2025-03-09 14:00:00,1.761,MTR-003,Building-C,18.9,1,0,2025-03-09,14,Sunday,6
2025-03-09 14:30:00,1.402,MTR-003,Building-C,22.2,1,0,2025-03-09,14,Sunday,6
2025-03-09 15:00:00,1.559,MTR-003,Building-C,18.5,1,0,2025-03-09,15,Sunday,6
2025-03-09 15:30:00,1.593,MTR-002,Building-B,17.4,1,0,2025-03-09,15,Sunday,6
2025-03-09 16:00:00,1.63,MTR-001,Building-A,19.8,1,0,2025-03-09,16,Sunday,6
2025-03-09 16:30:00,1.38,MTR-002,Building-B,15.9,1,0,2025-03-09,16,Sunday,6
2025-03-09 17:00:00,2.726,MTR-002,Building-B,18.6,1,0,2025-03-09,17,Sunday,6
2025-03-09 17:30:00,2.599,MTR-002,Building-B,18.7,1,0,2025-03-09,17,Sunday,6
2025-03-09 18:00:00,3.147,MTR-003,Building-C,15.7,1,0,2025-03-09,18,Sunday,6
2025-03-09 18:30:00,2.891,MTR-002,Building-B,11.6,1,0,2025-03-09,18,Sunday,6
2025-03-09 19:00:00,2.148,MTR-002,Building-B,10.6,1,0,2025-03-09,19,Sunday,6
2025-03-09 19:30:00,3.17,MTR-003,Building-C,13.1,1,0,2025-03-09,19,Sunday,6
2025-03-09 20:00:00,2.457,MTR-002,Building-B,13.1,1,0,2025-03-09,20,Sunday,6
2025-03-09 20:30:00,2.428,MTR-002,Building-B,9.1,1,0,2025-03-09,20,Sunday,6
2025-03-09 21:00:00,0.856,MTR-002,Building-B,9.9,1,0,2025-03-09,21,Sunday,6
2025-03-09 21:30:00,1.067,MTR-001,Building-A,8.6,1,0,2025-03-09,21,Sunday,6
2025-03-09 22:00:00,1.6,MTR-001,Building-A,3.8,1,0,2025-03-09,22,Sunday,6
2025-03-09 22:30:00,1.279,MTR-001,Building-A,8.0,1,0,2025-03-09,22,Sunday,6
2025-03-09 23:00:00,1.052,MTR-002,Building-B,7.1,1,0,2025-03-09,23,Sunday,6
2025-03-09 23:30:00,1.273,MTR-001,Building-A,9.4,1,0,2025-03-09,23,Sunday,6
2025-03-10 00:00:00,0.685,MTR-002,Building-B,5.9,0,0,2025-03-10,0,Monday,0
2025-03-10 00:30:00,0.486,MTR-002,Building-B,7.4,0,0,2025-03-10,0,Monday,0
2025-03-10 01:00:00,0.775,MTR-003,Building-C,5.6,0,0,2025-03-10,1,Monday,0
2025-03-10 01:30:00,0.606,MTR-003,Building-C,5.3,0,0,2025-03-10,1,Monday,0
2025-03-10 02:00:00,0.927,MTR-001,Building-A,9.9,0,0,2025-03-10,2,Monday,0
2025-03-10 02:30:00,0.906,MTR-003,Building-C,10.1,0,0,2025-03-10,2,Monday,0
2025-03-10 03:00:00,0.755,MTR-001,Building-A,9.9,0,0,2025-03-10,3,Monday,0
2025-03-10 03:30:00,0.752,MTR-002,Building-B,9.5,0,0,2025-03-10,3,Monday,0
2025-03-10 04:00:00,0.91,MTR-001,Building-A,10.9,0,0,2025-03-10,4,Monday,0
2025-03-10 04:30:00,0.829,MTR-002,Building-B,10.6,0,0,2025-03-10,4,Monday,0
2025-03-10 05:00:00,1.028,MTR-003,Building-C,9.2,0,0,2025-03-10,5,Monday,0
2025-03-10 05:30:00,1.237,MTR-003,Building-C,14.5,0,0,2025-03-10,5,Monday,0
2025-03-10 06:00:00,2.244,MTR-003,Building-C,12.5,0,0,2025-03-10,6,Monday,0
2025-03-10 06:30:00,2.388,MTR-002,Building-B,16.6,0,0,2025-03-10,6,Monday,0
2025-03-10 07:00:00,2.532,MTR-002,Building-B,15.5,0,0,2025-03-10,7,Monday,0
2025-03-10 07:30:00,1.98,MTR-001,Building-A,18.8,0,0,2025-03-10,7,Monday,0
2025-03-10 08:00:00,2.283,MTR-002,Building-B,18.0,0,0,2025-03-10,8,Monday,0
2025-03-10 08:30:00,2.143,MTR-002,Building-B,20.2,0,0,2025-03-10,8,Monday,0
2025-03-10 09:00:00,4.389,MTR-002,Building-B,20.6,0,1,2025-03-10,9,Monday,0
2025-03-10 09:30:00,1.793,MTR-001,Building-A,21.8,0,0,2025-03-10,9,Monday,0
2025-03-10 10:00:00,1.821,MTR-003,Building-C,23.7,0,0,2025-03-10,10,Monday,0
2025-03-10 10:30:00,1.768,MTR-002,Building-B,25.1,0,0,2025-03-10,10,Monday,0
2025-03-10 11:00:00,1.801,MTR-001,Building-A,22.3,0,0,2025-03-10,11,Monday,0
2025-03-10 11:30:00,4.348,MTR-003,Building-C,22.2,0,1,2025-03-10,11,Monday,0
2025-03-10 12:00:00,1.751,MTR-002,Building-B,24.4,0,0,2025-03-10,12,Monday,0
2025-03-10 12:30:00,1.778,MTR-002,Building-B,24.1,0,0,2025-03-10,12,Monday,0
2025-03-10 13:00:00,1.944,MTR-003,Building-C,23.7,0,0,2025-03-10,13,Monday,0
2025-03-10 13:30:00,1.736,MTR-002,Building-B,23.8,0,0,2025-03-10,13,Monday,0
2025-03-10 14:00:00,1.465,MTR-003,Building-C,22.0,0,0,2025-03-10,14,Monday,0
2025-03-10 14:30:00,1.768,MTR-003,Building-C,23.7,0,0,2025-03-10,14,Monday,0
2025-03-10 15:00:00,1.323,MTR-001,Building-A,23.0,0,0,2025-03-10,15,Monday,0
2025-03-10 15:30:00,1.713,MTR-003,Building-C,23.2,0,0,2025-03-10,15,Monday,0
2025-03-10 16:00:00,1.828,MTR-002,Building-B,20.5,0,0,2025-03-10,16,Monday,0
2025-03-10 16:30:00,1.501,MTR-001,Building-A,20.5,0,0,2025-03-10,16,Monday,0
2025-03-10 17:00:00,2.421,MTR-002,Building-B,18.8,0,0,2025-03-10,17,Monday,0
2025-03-10 17:30:00,1.829,MTR-003,Building-C,16.3,0,0,2025-03-10,17,Monday,0
2025-03-10 18:00:00,2.758,MTR-002,Building-B,11.7,0,0,2025-03-10,18,Monday,0
2025-03-10 18:30:00,2.312,MTR-003,Building-C,14.5,0,0,2025-03-10,18,Monday,0
2025-03-10 19:00:00,1.974,MTR-001,Building-A,12.2,0,0,2025-03-10,19,Monday,0
2025-03-10 19:30:00,2.136,MTR-001,Building-A,11.5,0,0,2025-03-10,19,Monday,0
2025-03-10 20:00:00,2.562,MTR-002,Building-B,14.5,0,0,2025-03-10,20,Monday,0
2025-03-10 20:30:00,2.74,MTR-003,Building-C,9.2,0,0,2025-03-10,20,Monday,0
2025-03-10 21:00:00,1.134,MTR-002,Building-B,9.6,0,0,2025-03-10,21,Monday,0
2025-03-10 21:30:00,1.102,MTR-002,Building-B,10.1,0,0,2025-03-10,21,Monday,0
2025-03-10 22:00:00,1.273,MTR-003,Building-C,7.8,0,0,2025-03-10,22,Monday,0
2025-03-10 22:30:00,1.366,MTR-003,Building-C,8.2,0,0,2025-03-10,22,Monday,0
2025-03-10 23:00:00,0.81,MTR-002,Building-B,7.8,0,0,2025-03-10,23,Monday,0
2025-03-10 23:30:00,0.777,MTR-002,Building-B,6.8,0,0,2025-03-10,23,Monday,0
2025-03-11 00:00:00,0.713,MTR-002,Building-B,7.1,0,0,2025-03-11,0,Tuesday,1
2025-03-11 00:30:00,0.837,MTR-001,Building-A,10.4,0,0,2025-03-11,0,Tuesday,1
2025-03-11 01:00:00,0.887,MTR-002,Building-B,9.0,0,0,2025-03-11,1,Tuesday,1
2025-03-11 01:30:00,0.911,MTR-001,Building-A,7.2,0,0,2025-03-11,1,Tuesday,1
2025-03-11 02:00:00,0.912,MTR-002,Building-B,7.0,0,0,2025-03-11,2,Tuesday,1
2025-03-11 02:30:00,2.632,MTR-003,Building-C,9.3,0,0,2025-03-11,2,Tuesday,1
2025-03-11 03:00:00,0.699,MTR-002,Building-B,9.8,0,0,2025-03-11,3,Tuesday,1
2025-03-11 03:30:00,1.133,MTR-003,Building-C,8.3,0,0,2025-03-11,3,Tuesday,1
2025-03-11 04:00:00,0.875,MTR-001,Building-A,10.5,0,0,2025-03-11,4,Tuesday,1
2025-03-11 04:30:00,0.772,MTR-001,Building-A,11.7,0,0,2025-03-11,4,Tuesday,1
2025-03-11 05:00:00,1.284,MTR-003,Building-C,15.4,0,0,2025-03-11,5,Tuesday,1
2025-03-11 05:30:00,1.016,MTR-001,Building-A,11.9,0,0,2025-03-11,5,Tuesday,1
2025-03-11 06:00:00,2.4,MTR-002,Building-B,12.7,0,0,2025-03-11,6,Tuesday,1
2025-03-11 06:30:00,1.769,MTR-003,Building-C,13.2,0,0,2025-03-11,6,Tuesday,1
2025-03-11 07:00:00,2.513,MTR-002,Building-B,16.3,0,0,2025-03-11,7,Tuesday,1
2025-03-11 07:30:00,2.404,MTR-001,Building-A,17.7,0,0,2025-03-11,7,Tuesday,1
2025-03-11 08:00:00,1.87,MTR-001,Building-A,17.9,0,0,2025-03-11,8,Tuesday,1
2025-03-11 08:30:00,1.893,MTR-002,Building-B,23.0,0,0,2025-03-11,8,Tuesday,1
2025-03-11 09:00:00,1.496,MTR-001,Building-A,21.0,0,0,2025-03-11,9,Tuesday,1
2025-03-11 09:30:00,1.726,MTR-003,Building-C,19.0,0,0,2025-03-11,9,Tuesday,1
2025-03-11 10:00:00,1.201,MTR-003,Building-C,22.5,0,0,2025-03-11,10,Tuesday,1
2025-03-11 10:30:00,1.3,MTR-003,Building-C,20.4,0,0,2025-03-11,10,Tuesday,1
2025-03-11 11:00:00,1.548,MTR-002,Building-B,25.3,0,0,2025-03-11,11,Tuesday,1
2025-03-11 11:30:00,1.712,MTR-001,Building-A,23.0,0,0,2025-03-11,11,Tuesday,1
2025-03-11 12:00:00,2.062,MTR-003,Building-C,24.0,0,0,2025-03-11,12,Tuesday,1
2025-03-11 12:30:00,1.617,MTR-001,Building-A,23.1,0,0,2025-03-11,12,Tuesday,1
2025-03-11 13:00:00,1.333,MTR-003,Building-C,22.0,0,0,2025-03-11,13,Tuesday,1
2025-03-11 13:30:00,1.582,MTR-001,Building-A,21.9,0,0,2025-03-11,13,Tuesday,1
2025-03-11 14:00:00,1.673,MTR-001,Building-A,23.1,0,0,2025-03-11,14,Tuesday,1
2025-03-11 14:30:00,1.515,MTR-002,Building-B,23.2,0,0,2025-03-11,14,Tuesday,1
2025-03-11 15:00:00,1.663,MTR-001,Building-A,19.6,0,0,2025-03-11,15,Tuesday,1
2025-03-11 15:30:00,1.531,MTR-002,Building-B,23.6,0,0,2025-03-11,15,Tuesday,1
2025-03-11 16:00:00,1.364,MTR-001,Building-A,17.2,0,0,2025-03-11,16,Tuesday,1
2025-03-11 16:30:00,1.133,MTR-002,Building-B,18.8,0,0,2025-03-11,16,Tuesday,1
2025-03-11 17:00:00,3.155,MTR-003,Building-C,15.4,0,0,2025-03-11,17,Tuesday,1
2025-03-11 17:30:00,2.557,MTR-003,Building-C,15.2,0,0,2025-03-11,17,Tuesday,1
2025-03-11 18:00:00,2.429,MTR-003,Building-C,14.9,0,0,2025-03-11,18,Tuesday,1
2025-03-11 18:30:00,2.531,MTR-002,Building-B,17.0,0,0,2025-03-11,18,Tuesday,1
2025-03-11 19:00:00,2.599,MTR-002,Building-B,13.8,0,0,2025-03-11,19,Tuesday,1
2025-03-11 19:30:00,2.339,MTR-002,Building-B,10.8,0,0,2025-03-11,19,Tuesday,1
2025-03-11 20:00:00,2.248,MTR-002,Building-B,10.2,0,0,2025-03-11,20,Tuesday,1
2025-03-11 20:30:00,2.418,MTR-001,Building-A,10.4,0,0,2025-03-11,20,Tuesday,1
2025-03-11 21:00:00,1.156,MTR-001,Building-A,13.3,0,0,2025-03-11,21,Tuesday,1
2025-03-11 21:30:00,1.295,MTR-002,Building-B,9.9,0,0,2025-03-11,21,Tuesday,1
2025-03-11 22:00:00,1.357,MTR-002,Building-B,7.9,0,0,2025-03-11,22,Tuesday,1
2025-03-11 22:30:00,1.226,MTR-001,Building-A,6.1,0,0,2025-03-11,22,Tuesday,1
2025-03-11 23:00:00,0.908,MTR-001,Building-A,8.1,0,0,2025-03-11,23,Tuesday,1
2025-03-11 23:30:00,1.009,MTR-001,Building-A,6.4,0,0,2025-03-11,23,Tuesday,1
2025-03-12 00:00:00,0.807,MTR-003,Building-C,6.7,0,0,2025-03-12,0,Wednesday,2
2025-03-12 00:30:00,0.768,MTR-002,Building-B,9.3,0,0,2025-03-12,0,Wednesday,2
2025-03-12 01:00:00,1.046,MTR-003,Building-C,7.1,0,0,2025-03-12,1,Wednesday,2
2025-03-12 01:30:00,0.715,MTR-001,Building-A,7.0,0,0,2025-03-12,1,Wednesday,2
2025-03-12 02:00:00,0.694,MTR-003,Building-C,9.4,0,0,2025-03-12,2,Wednesday,2
2025-03-12 02:30:00,0.742,MTR-003,Building-C,8.9,0,0,2025-03-12,2,Wednesday,2
2025-03-12 03:00:00,0.69,MTR-001,Building-A,8.2,0,0,2025-03-12,3,Wednesday,2
